Person,Count,Year,Place,filename
Francis Daniel Pastorious,1,1879,TN,1879.TN-05.06.NASH.txt
Anna,1,1879,TN,1879.TN-05.06.NASH.txt
Klosterman,1,1879,TN,1879.TN-05.06.NASH.txt
Pastorious,2,1879,TN,1879.TN-05.06.NASH.txt
Westcott,1,1879,TN,1879.TN-05.06.NASH.txt
Ralph Sandeford,1,1879,TN,1879.TN-05.06.NASH.txt
Daniel Benedict,1,1879,TN,1879.TN-05.06.NASH.txt
L. Boyd,1,1879,TN,1879.TN-05.06.NASH.txt
Wesley,1,1879,TN,1879.TN-05.06.NASH.txt
A. G. Ferr,1,1879,TN,1879.TN-05.06.NASH.txt
M. E. Church,1,1879,TN,1879.TN-05.06.NASH.txt
Hannibal,1,1879,TN,1879.TN-05.06.NASH.txt
Chang,1,1879,TN,1879.TN-05.06.NASH.txt
Creuzot,1,1879,TN,1879.TN-05.06.NASH.txt
H. H. Garnett,1,1879,TN,1879.TN-05.06.NASH.txt
John Brown,1,1879,TN,1879.TN-05.06.NASH.txt
Harris,1,1879,TN,1879.TN-05.06.NASH.txt
Theo H. Greene,1,1879,TN,1879.TN-05.06.NASH.txt
Adam,1,1879,TN,1879.TN-05.06.NASH.txt
Noah,1,1879,TN,1879.TN-05.06.NASH.txt
Gideon,1,1879,TN,1879.TN-05.06.NASH.txt
Volsci,1,1879,TN,1879.TN-05.06.NASH.txt
Putnam,1,1879,TN,1879.TN-05.06.NASH.txt
Sumner,1,1879,TN,1879.TN-05.06.NASH.txt
Daniel O ' Connell,1,1879,TN,1879.TN-05.06.NASH.txt
Robert E. Lee,1,1879,TN,1879.TN-05.06.NASH.txt
Napoleon,1,1879,TN,1879.TN-05.06.NASH.txt
Wm. H. Miles,1,1879,TN,1879.TN-05.06.NASH.txt
David A,1,1879,TN,1879.TN-05.06.NASH.txt
Sam,1,1879,TN,1879.TN-05.06.NASH.txt
Lowery,1,1879,TN,1879.TN-05.06.NASH.txt
C. G. Wimbush,1,1879,TN,1879.TN-05.06.NASH.txt
W. James Indiana,1,1879,TN,1879.TN-05.06.NASH.txt
Taney,1,1879,TN,1879.TN-05.06.NASH.txt
Horace Greeley,1,1879,TN,1879.TN-05.06.NASH.txt
Abraham Lincoln,1,1879,TN,1879.TN-05.06.NASH.txt
J. H. Burch,2,1879,TN,1879.TN-05.06.NASH.txt
W. R. L Awton,1,1879,TN,1879.TN-05.06.NASH.txt
John Avertt,1,1879,TN,1879.TN-05.06.NASH.txt
F.L. Barnett,1,1879,TN,1879.TN-05.06.NASH.txt
A. J. Nixon,1,1879,TN,1879.TN-05.06.NASH.txt
A. F. A. Pope,1,1879,TN,1879.TN-05.06.NASH.txt
W. F. Yeardlev,1,1879,TN,1879.TN-05.06.NASH.txt
J.M. Smith,1,1879,TN,1879.TN-05.06.NASH.txt
J. Mckinly,1,1879,TN,1879.TN-05.06.NASH.txt
H. H. Thompson,1,1879,TN,1879.TN-05.06.NASH.txt
J. H. Kelly,1,1879,TN,1879.TN-05.06.NASH.txt
M. F. Wamack,1,1879,TN,1879.TN-05.06.NASH.txt
D. Watkins,1,1879,TN,1879.TN-05.06.NASH.txt
S. Griffith,1,1879,TN,1879.TN-05.06.NASH.txt
Richardson,1,1879,TN,1879.TN-05.06.NASH.txt
J. C. Matthews,1,1879,TN,1879.TN-05.06.NASH.txt
A. Allensworth,1,1879,TN,1879.TN-05.06.NASH.txt
F. B. S. Pinchback,1,1879,TN,1879.TN-05.06.NASH.txt
J. Lewis,1,1879,TN,1879.TN-05.06.NASH.txt
L.T. Kenner,1,1879,TN,1879.TN-05.06.NASH.txt
Charles A. Burgeois,1,1879,TN,1879.TN-05.06.NASH.txt
W. Gibbs,1,1879,TN,1879.TN-05.06.NASH.txt
J. R. Rolland,1,1879,TN,1879.TN-05.06.NASH.txt
H. W. Watkins,1,1879,TN,1879.TN-05.06.NASH.txt
F. B. Antoine,1,1879,TN,1879.TN-05.06.NASH.txt
J. P. J,1,1879,TN,1879.TN-05.06.NASH.txt
J.T. Jenifer,1,1879,TN,1879.TN-05.06.NASH.txt
Isaac Gillam,1,1879,TN,1879.TN-05.06.NASH.txt
D. S. Brandon,1,1879,TN,1879.TN-05.06.NASH.txt
W. O. Lynch,1,1879,TN,1879.TN-05.06.NASH.txt
J. M. Goodloe,1,1879,TN,1879.TN-05.06.NASH.txt
J. H. Thomason,1,1879,TN,1879.TN-05.06.NASH.txt
S. Lowry,1,1879,TN,1879.TN-05.06.NASH.txt
W. J. Stevens,1,1879,TN,1879.TN-05.06.NASH.txt
P. C. Murphv,1,1879,TN,1879.TN-05.06.NASH.txt
L. W. Cummins,1,1879,TN,1879.TN-05.06.NASH.txt
E.D. Pope,1,1879,TN,1879.TN-05.06.NASH.txt
C.C. Wimbush,1,1879,TN,1879.TN-05.06.NASH.txt
M. Bentley,1,1879,TN,1879.TN-05.06.NASH.txt
R. Nichols,1,1879,TN,1879.TN-05.06.NASH.txt
G. Mcfariand,1,1879,TN,1879.TN-05.06.NASH.txt
B. R. Taylor,1,1879,TN,1879.TN-05.06.NASH.txt
R. Harlan,1,1879,TN,1879.TN-05.06.NASH.txt
Ruby,2,1879,TX,1879.TX-07.02.HOUS.txt
C.P. Hicks,2,1879,TX,1879.TX-07.02.HOUS.txt
S. A. Hackworth,2,1879,TX,1879.TX-07.02.HOUS.txt
J.C. Akers,1,1879,TX,1879.TX-07.02.HOUS.txt
Walker,1,1879,TX,1879.TX-07.02.HOUS.txt
Mason,1,1879,TX,1879.TX-07.02.HOUS.txt
Dixon,1,1879,TX,1879.TX-07.02.HOUS.txt
H. Ruby,2,1879,TX,1879.TX-07.02.HOUS.txt
Stewart,1,1879,TX,1879.TX-07.02.HOUS.txt
Charles Stewart,1,1879,TX,1879.TX-07.02.HOUS.txt
Harris,1,1879,TX,1879.TX-07.02.HOUS.txt
A.F. Jackson,1,1879,TX,1879.TX-07.02.HOUS.txt
Richard Allen,3,1879,TX,1879.TX-07.02.HOUS.txt
Butler,1,1879,TX,1879.TX-07.02.HOUS.txt
W. Lewis,2,1879,TX,1879.TX-07.02.HOUS.txt
Mccaleb,1,1879,TX,1879.TX-07.02.HOUS.txt
Hayes,1,1879,TX,1879.TX-07.02.HOUS.txt
Richard Nelson,1,1879,TX,1879.TX-07.02.HOUS.txt
Ruth,1,1879,TX,1879.TX-07.02.HOUS.txt
John P. St. John,1,1879,TX,1879.TX-07.02.HOUS.txt
William Lloyd Garrison,1,1879,TX,1879.TX-07.02.HOUS.txt
A. F. Jackson,1,1879,TX,1879.TX-07.02.HOUS.txt
Wm. Massie,1,1879,TX,1879.TX-07.02.HOUS.txt
J.F. Crozier,1,1879,TX,1879.TX-07.02.HOUS.txt
F. F. Conway,1,1879,TX,1879.TX-07.02.HOUS.txt
R. Nelson,1,1879,TX,1879.TX-07.02.HOUS.txt
J. R. Bryant,1,1879,TX,1879.TX-07.02.HOUS.txt
J. H. Carter,1,1879,TX,1879.TX-07.02.HOUS.txt
Alexander Lane,1,1879,TX,1879.TX-07.02.HOUS.txt
R. J. Moor,1,1879,TX,1879.TX-07.02.HOUS.txt
S. M. Tod,1,1879,TX,1879.TX-07.02.HOUS.txt
Frederick Douglass,1,1883,KY,1883.KY-09.24.LOUI.txt
C. H. Tandy,1,1883,KY,1883.KY-09.24.LOUI.txt
S. J. Hollensworth,1,1883,KY,1883.KY-09.24.LOUI.txt
J. G. Sterrett,1,1883,KY,1883.KY-09.24.LOUI.txt
J. B. Maginnis,1,1883,KY,1883.KY-09.24.LOUI.txt
Jesse Lawson,1,1883,KY,1883.KY-09.24.LOUI.txt
J. E. O'Hara,1,1883,KY,1883.KY-09.24.LOUI.txt
Samuel J. Lewis,1,1883,KY,1883.KY-09.24.LOUI.txt
J. L. Sweres,1,1883,KY,1883.KY-09.24.LOUI.txt
H. Price Williams,1,1883,KY,1883.KY-09.24.LOUI.txt
H. L. Shrewsbury,1,1883,KY,1883.KY-09.24.LOUI.txt
W. H. Young,1,1883,KY,1883.KY-09.24.LOUI.txt
Henry Scroff,1,1883,KY,1883.KY-09.24.LOUI.txt
Mack Henson,1,1883,KY,1883.KY-09.24.LOUI.txt
L. A. Martinet Virginia,1,1883,KY,1883.KY-09.24.LOUI.txt
G. M. Arnold,1,1883,KY,1883.KY-09.24.LOUI.txt
A. V. Cooper,1,1883,KY,1883.KY-09.24.LOUI.txt
G. W. Hollinger,1,1883,KY,1883.KY-09.24.LOUI.txt
G. H. Ruffin,1,1883,KY,1883.KY-09.24.LOUI.txt
J. W. Birney,1,1883,KY,1883.KY-09.24.LOUI.txt
J. W. Randolph,1,1883,KY,1883.KY-09.24.LOUI.txt
J. M. Gregory,1,1883,KY,1883.KY-09.24.LOUI.txt
D. C.,1,1883,KY,1883.KY-09.24.LOUI.txt
W. Keats,1,1883,KY,1883.KY-09.24.LOUI.txt
G.H. Clark,1,1883,KY,1883.KY-09.24.LOUI.txt
W.G. Robinson,1,1883,KY,1883.KY-09.24.LOUI.txt
John C. Calhoun,1,1883,KY,1883.KY-09.24.LOUI.txt
Calhoun,1,1883,KY,1883.KY-09.24.LOUI.txt
Stevens,1,1883,KY,1883.KY-09.24.LOUI.txt
Sumner,1,1883,KY,1883.KY-09.24.LOUI.txt
Wade,1,1883,KY,1883.KY-09.24.LOUI.txt
Freedman,1,1883,KY,1883.KY-09.24.LOUI.txt
Guiteau,1,1883,KY,1883.KY-09.24.LOUI.txt
O'Connell,1,1883,KY,1883.KY-09.24.LOUI.txt
Noah,1,1883,KY,1883.KY-09.24.LOUI.txt
Woolsey,1,1883,KY,1883.KY-09.24.LOUI.txt
Cromwell,1,1883,KY,1883.KY-09.24.LOUI.txt
Fred Douglass,2,1895,TX,1895.TX-05.23.HOUS.txt
R. L. Smith,7,1895,TX,1895.TX-05.23.HOUS.txt
I. B. Scott,4,1895,TX,1895.TX-05.23.HOUS.txt
Wiley,1,1895,TX,1895.TX-05.23.HOUS.txt
F. L. Lights,2,1895,TX,1895.TX-05.23.HOUS.txt
W. H. Scott,2,1895,TX,1895.TX-05.23.HOUS.txt
D. J. Starnes,3,1895,TX,1895.TX-05.23.HOUS.txt
F. O. Richardson,1,1895,TX,1895.TX-05.23.HOUS.txt
Emmett J. Scott,2,1895,TX,1895.TX-05.23.HOUS.txt
Marshall,1,1895,TX,1895.TX-05.23.HOUS.txt
N. W. Cuney,4,1895,TX,1895.TX-05.23.HOUS.txt
Smith,1,1895,TX,1895.TX-05.23.HOUS.txt
Haller,1,1895,TX,1895.TX-05.23.HOUS.txt
J. H. Garnett,3,1895,TX,1895.TX-05.23.HOUS.txt
C. M. Ferugson,1,1895,TX,1895.TX-05.23.HOUS.txt
A. A. Asbery,1,1895,TX,1895.TX-05.23.HOUS.txt
G. R. Townsend,2,1895,TX,1895.TX-05.23.HOUS.txt
J. T. Tibbett,1,1895,TX,1895.TX-05.23.HOUS.txt
L. L. Campbell,4,1895,TX,1895.TX-05.23.HOUS.txt
E. J. Scott,4,1895,TX,1895.TX-05.23.HOUS.txt
F. W. Gross,2,1895,TX,1895.TX-05.23.HOUS.txt
S. S. Campbell,1,1895,TX,1895.TX-05.23.HOUS.txt
J. R. Gibson,3,1895,TX,1895.TX-05.23.HOUS.txt
A. L. Maynard,3,1895,TX,1895.TX-05.23.HOUS.txt
M. W. Lawson,3,1895,TX,1895.TX-05.23.HOUS.txt
A. A. Simms,2,1895,TX,1895.TX-05.23.HOUS.txt
O. W. Landry,4,1895,TX,1895.TX-05.23.HOUS.txt
G. J. Starnes,2,1895,TX,1895.TX-05.23.HOUS.txt
J. W. Jamerson,1,1895,TX,1895.TX-05.23.HOUS.txt
M. M. Rogers,2,1895,TX,1895.TX-05.23.HOUS.txt
J. B. Bell,2,1895,TX,1895.TX-05.23.HOUS.txt
L. W. Baker,2,1895,TX,1895.TX-05.23.HOUS.txt
A. G. Scott,2,1895,TX,1895.TX-05.23.HOUS.txt
H. J. Mcdonald,2,1895,TX,1895.TX-05.23.HOUS.txt
W. H. Hathaway,2,1895,TX,1895.TX-05.23.HOUS.txt
W. M. Mcdonald,2,1895,TX,1895.TX-05.23.HOUS.txt
Garnett,1,1895,TX,1895.TX-05.23.HOUS.txt
A. Asbery,1,1895,TX,1895.TX-05.23.HOUS.txt
Frederick Douglass,2,1895,TX,1895.TX-05.23.HOUS.txt
R. B. Smith,3,1895,TX,1895.TX-05.23.HOUS.txt
L. H. Reynolds,2,1895,TX,1895.TX-05.23.HOUS.txt
L. S. Simmons,5,1895,TX,1895.TX-05.23.HOUS.txt
S. M. Balding,2,1895,TX,1895.TX-05.23.HOUS.txt
D. Webster Wilson,2,1895,TX,1895.TX-05.23.HOUS.txt
N. H. Haller,2,1895,TX,1895.TX-05.23.HOUS.txt
H. Watts,2,1895,TX,1895.TX-05.23.HOUS.txt
J. B. Scott,1,1895,TX,1895.TX-05.23.HOUS.txt
M. R. Rodgers Webb,1,1895,TX,1895.TX-05.23.HOUS.txt
V. Nora Allen,1,1895,TX,1895.TX-05.23.HOUS.txt
M. A. Jordan,1,1895,TX,1895.TX-05.23.HOUS.txt
J. C. Hester,1,1895,TX,1895.TX-05.23.HOUS.txt
D. B. Thompson,1,1895,TX,1895.TX-05.23.HOUS.txt
K. Miller,1,1895,TX,1895.TX-05.23.HOUS.txt
Marie Sharkle,1,1895,TX,1895.TX-05.23.HOUS.txt
F. I. Richardson,1,1895,TX,1895.TX-05.23.HOUS.txt
Carrie Washington,1,1895,TX,1895.TX-05.23.HOUS.txt
Hattie Johnson,1,1895,TX,1895.TX-05.23.HOUS.txt
Cora E. Moore,1,1895,TX,1895.TX-05.23.HOUS.txt
N. H. Hill,1,1895,TX,1895.TX-05.23.HOUS.txt
Wilson,1,1895,TX,1895.TX-05.23.HOUS.txt
Reynolds,1,1895,TX,1895.TX-05.23.HOUS.txt
J. B. Raynor,2,1895,TX,1895.TX-05.23.HOUS.txt
L. Campbell,1,1895,TX,1895.TX-05.23.HOUS.txt
H. J. M'Donald,1,1895,TX,1895.TX-05.23.HOUS.txt
A. Asberry,1,1895,TX,1895.TX-05.23.HOUS.txt
J. W. Jamison,1,1895,TX,1895.TX-05.23.HOUS.txt
W. C. Cole,1,1895,TX,1895.TX-05.23.HOUS.txt
Donnell,1,1895,TX,1895.TX-05.23.HOUS.txt
Cuney,4,1895,TX,1895.TX-05.23.HOUS.txt
C. M. Ferguson,1,1895,TX,1895.TX-05.23.HOUS.txt
D. Abner,2,1895,TX,1895.TX-05.23.HOUS.txt
A. C. Coor,1,1895,TX,1895.TX-05.23.HOUS.txt
Robert Caldwell,1,1895,TX,1895.TX-05.23.HOUS.txt
George D. Johnson,1,1895,TX,1895.TX-05.23.HOUS.txt
G. W. Bryant,1,1895,TX,1895.TX-05.23.HOUS.txt
J. A. L. Lowery,1,1895,TX,1895.TX-05.23.HOUS.txt
R. M. Jones,1,1895,TX,1895.TX-05.23.HOUS.txt
J. M. Benton,1,1895,TX,1895.TX-05.23.HOUS.txt
William Mcdonald,1,1895,TX,1895.TX-05.23.HOUS.txt
Robert Armstrong,1,1895,TX,1895.TX-05.23.HOUS.txt
